,brand,model,model_year,milage,fuel_type,transmission,ext_col,int_col,accident,clean_title,price,data_year
2333,Subaru,Impreza 2.0i,2015,102242,Gasoline,Manual,Quartz Blue Pearl,Black,True,No,11498,2023
2334,Mercedes-Benz,Maybach S S 600,2016,18069,Gasoline,7-Speed A/T,Black,Black,False,Yes,79999,2023
2335,Kia,Sportage LX,2023,13000,Gasoline,A/T,White,Black,False,Yes,31900,2023
2336,Porsche,911 Turbo Cabriolet,2008,51000,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,True,Yes,69500,2023
2337,Hummer,H3 Base,2007,137333,Gasoline,4-Speed A/T,Blue,Black,True,Yes,10000,2023
2338,Buick,LaCrosse Leather,2014,125559,Gasoline,A/T,White,Beige,True,Yes,11200,2023
2339,Chevrolet,Silverado 1500 High Country,2020,88161,Gasoline,Automatic,Iridescent Pearl Tricoat,Jet Black,True,Yes,48889,2023
2340,Toyota,4Runner SR5,2016,101900,Gasoline,5-Speed A/T,Black,Black,False,Yes,29000,2023
2341,Cadillac,Escalade ESV Luxury,2015,159500,Gasoline,6-Speed A/T,Black,Black,True,Yes,18800,2023
2342,Subaru,Legacy 2.5i Premium,2015,68860,Gasoline,CVT Transmission,Silver,Beige,True,Yes,15000,2023
2343,Tesla,Model 3 Long Range,2018,43000,No,1-Speed A/T,Red,Black,True,Yes,30499,2023
2344,Ford,Expedition EL XLT,2017,182000,Gasoline,A/T,Black,Black,True,Yes,16500,2023
2345,Tesla,Model Y Long Range,2022,21404,No,A/T,White,White,False,Yes,49500,2023
2346,Ford,Expedition EL Limited,2017,81000,Gasoline,Transmission w/Dual Shift Mode,Black,Black,False,Yes,27000,2023
2347,Chevrolet,Silverado 1500 LTZ,2021,62257,Gasoline,8-Speed Automatic,Satin Steel Metallic,Gideon,False,No,42590,2023
2348,BMW,X5 xDrive40e,2016,91798,Hybrid,Automatic,Alpine White,Black,False,No,22998,2023
2349,BMW,335 is,2011,82000,Gasoline,7-Speed A/T,Gray,Black,True,Yes,20000,2023
2350,Ford,F-150 XLT,2012,207100,Gasoline,6-Speed A/T,Black,Gray,True,Yes,15000,2023
2351,Land,Rover Range Rover Sport P400 SE Dynamic,2023,450,Hybrid,8-Speed A/T,Blue,Black,False,Yes,124000,2023
2352,Porsche,Panamera Edition,2016,77945,Gasoline,A/T,Blue,Beige,True,Yes,30000,2023
2353,Kia,Sorento Plug-In Hybrid SX,2022,15583,Hybrid,6-Speed Automatic,Aurora Black,Gray,False,No,40599,2023
2354,BMW,M240 i,2017,37100,Gasoline,8-Speed A/T,White,Black,True,Yes,26125,2023
2355,Maserati,Quattroporte Base,2006,51000,Gasoline,Transmission w/Dual Shift Mode,Blue,Beige,True,Yes,18000,2023
2356,Ford,F-150 XLT,2017,94000,Gasoline,6-Speed A/T,White,Black,False,Yes,26000,2023
2357,Land,Rover Discovery S,2003,121886,Gasoline,A/T,White,Beige,True,Yes,6000,2023
2358,Ford,F-250 XLT Crew Cab Super Duty,2008,157500,Gasoline,5-Speed A/T,Green,Gray,True,Yes,15000,2023
2359,Ford,Taurus SHO,2014,138415,Gasoline,A/T,Silver,Black,True,Yes,15500,2023
2360,Land,Rover Range Rover Sport HSE,2012,110000,Gasoline,A/T,Silver,Black,False,Yes,10200,2023
2361,Cadillac,Escalade Sport,2023,8532,Diesel,10-Speed Automatic with Overdrive,Black Raven,Jet Black,False,No,109900,2023
2362,GMC,Sierra 1500 SLT,2021,12941,Gasoline,A/T,White,Black,True,Yes,51500,2023
2363,BMW,335 i xDrive,2009,69764,Gasoline,6-Speed M/T,Black,Black,False,Yes,19500,2023
2364,Porsche,911 Carrera 4S,2003,90000,Gasoline,6-Speed M/T,Silver,Black,No,No,24000,2023
2365,Audi,Q5 S line Premium,2022,8193,Hybrid,Automatic,Florett Silver,Black,False,No,42598,2023
2366,Lexus,RX 350 F Sport Performance,2020,43277,Gasoline,8-Speed Automatic,Caviar,Black,False,No,43599,2023
2367,Audi,S4 3.0T Premium Plus,2018,26500,Gasoline,8-Speed A/T,Gray,Black,True,Yes,38000,2023
2368,Chevrolet,Silverado 1500 LT,2019,36021,Gasoline,Automatic,Cajun Red Tintcoat,Jet Black,No,No,35670,2023
2369,Chevrolet,Colorado Z71,2019,25462,Gasoline,Automatic,Shadow Gray Metallic,Jet Black,False,No,36139,2023
2370,Audi,A5 2.0T Prestige,2018,35850,Gasoline,7-Speed A/T,White,Black,False,Yes,33000,2023
2371,Mazda,Mazda3 s Sport,2008,77700,Gasoline,5-Speed M/T,Red,Black,False,Yes,6300,2023
2372,Jaguar,E-PACE 300 Sport,2021,23600,Hybrid,9-Speed A/T,Black,Black,False,Yes,42999,2023
2373,Ferrari,GTC4Lusso T,2019,8870,Gasoline,7-Speed DCT Automatic,Nero Daytona,–,False,Yes,215000,2023
2374,Toyota,Celica GT,2001,122000,Gasoline,5-Speed M/T,Blue,Gray,False,Yes,7800,2023
2375,Ford,Excursion Limited 4WD,2003,245000,Diesel,A/T,Black,Beige,True,Yes,17999,2023
2376,Porsche,718 Spyder Base,2022,4700,Gasoline,6-Speed M/T,White,Black,False,Yes,134000,2023
2377,Subaru,WRX STI Base,2016,84100,Gasoline,M/T,Gray,Black,False,Yes,34000,2023
2378,Audi,A6 45 Premium Plus,2021,33000,Hybrid,A/T,Black,Black,False,Yes,40000,2023
2379,Tesla,Model S P100D,2018,10065,No,1-Speed Automatic,Red Multi,White,False,No,59999,2023
2380,Mercedes-Benz,AMG GT R,2018,3811,Gasoline,7-Speed A/T,Black,Black,False,Yes,148500,2023
2381,Acura,RDX PMC Edition,2021,44457,Gasoline,2,Majestic Black Pearl,Ebony,False,No,40598,2023
2382,Audi,S4 3.0T Premium Plus,2013,139355,Gasoline,7-Speed A/T,Black,Black,False,Yes,20900,2023
2383,Lotus,Evora Base,2010,9100,Gasoline,6-Speed M/T,Black,White,False,Yes,55000,2023
2384,Mercedes-Benz,S-Class S 560 4MATIC,2019,10500,Gasoline,9-Speed A/T,Silver,Brown,False,Yes,77900,2023
2385,Chevrolet,Silverado 1500 RST,2023,5006,Gasoline,10-Speed Automatic,Dark Ash Metallic,Black,False,No,59590,2023
2386,Hyundai,Genesis Coupe 2.0T R-Spec,2013,55000,Gasoline,6-Speed M/T,White,Red,No,No,18000,2023
2387,BMW,M3 Competition,2021,33500,Gasoline,8-Speed A/T,Gray,Black,False,Yes,71000,2023
2388,BMW,435 i,2014,126500,Gasoline,A/T,White,Black,False,Yes,15000,2023
2389,Land,Rover Range Rover Evoque HSE Dynamic,2016,79000,Gasoline,9-Speed A/T,Red,Red,False,Yes,24000,2023
2390,Porsche,911 Targa 4 GTS,2018,19000,Gasoline,7-Speed A/T,Gray,Black,False,Yes,145000,2023
2391,RAM,3500 Tradesman,2021,57000,Diesel,6-Speed A/T,Blue,Gray,False,Yes,52000,2023
2392,BMW,X5 xDrive40i,2020,4880,Gasoline,Automatic,White,Black,False,No,57998,2023
2393,Acura,NSX Base,2018,6523,Hybrid,9-Speed Automatic with Auto-Shift,White,Ebony,False,No,143900,2023
2394,Mercedes-Benz,SL-Class SL500 Roadster,2005,127000,Gasoline,7-Speed A/T,White,Beige,False,Yes,14000,2023
2395,Lexus,SC 430 Base,2002,89500,Gasoline,A/T,Black,Black,False,Yes,15999,2023
2396,Chevrolet,Silverado 1500 Base,2000,97000,Gasoline,A/T,White,Gray,False,Yes,27500,2023
2397,Buick,Enclave Avenir,2021,31181,Gasoline,9-Speed Automatic,Rich Garnet Metallic,Chestnut,True,Yes,42442,2023
2398,Lexus,NX 300h Base,2020,16425,Hybrid,Automatic CVT,Gray,Black,True,No,33200,2023
2399,Lexus,RX 350 RX 350 F SPORT Handling,2022,11238,Gasoline,Automatic,Atomic Silver,Black,False,No,54798,2023
2400,Chevrolet,Avalanche 1500 LS,2005,97146,E85 Flex Fuel,Transmission Overdrive Switch,Black,Gray,True,Yes,7999,2023
2401,Mercedes-Benz,SL-Class SL400,2015,36670,Gasoline,Automatic,White,Tan,False,No,39998,2023
2402,Chevrolet,Suburban Premier,2019,44800,Gasoline,6-Speed A/T,Black,Black,False,Yes,52500,2023
2403,Ford,Transit-350 Base,2015,150000,Gasoline,A/T,Black,Gray,True,Yes,17100,2023
2404,INFINITI,QX60 Luxe,2020,38400,Gasoline,A/T,Blue,Beige,False,Yes,32100,2023
2405,Bentley,Continental GTC Base,2008,7960,Gasoline,6-Speed A/T,White,White,False,Yes,81500,2023
2406,Nissan,350Z Enthusiast,2007,117000,Gasoline,A/T,Silver,Black,True,Yes,9975,2023
2407,Rivian,R1S Adventure Package,2023,159,No,A/T,White,Black,False,Yes,95500,2023
2408,McLaren,570S Base,2017,30200,Gasoline,Transmission w/Dual Shift Mode,Orange,Black,False,Yes,139000,2023
2409,Nissan,Altima 2.5 SL,2012,91545,Gasoline,CVT Transmission,Silver,Black,False,Yes,8999,2023
2410,Land,Rover Range Rover 5.0L Supercharged,2015,110000,E85 Flex Fuel,A/T,Black,–,True,Yes,26499,2023
2411,BMW,X5 xDrive35i,2017,105100,Gasoline,8-Speed A/T,Gray,Black,True,Yes,23300,2023
2412,INFINITI,QX56 Base,2012,110000,Gasoline,Transmission w/Dual Shift Mode,White,Beige,False,Yes,15600,2023
2413,Ford,F-150 XLT,2019,81778,Gasoline,Automatic,Black,Medium Earth Gray,False,Yes,32769,2023
2414,Lexus,RX 450h Base,2010,168422,Hybrid,A/T,Black,Beige,True,Yes,10900,2023
2415,Maserati,Ghibli S Q4 GranSport,2018,80500,Gasoline,8-Speed A/T,Black,Black,False,Yes,34900,2023
2416,Volvo,XC90 T6 Momentum,2018,81200,Gasoline,8-Speed A/T,Black,Black,True,Yes,28825,2023
2417,Lamborghini,Huracan EVO Base,2020,6246,Gasoline,7-Speed Automatic with Auto-Shift,Nero Noctis,Nero Ade,False,Yes,267950,2023
2418,Jeep,Wrangler Unlimited Rubicon,2017,20172,Gasoline,Transmission w/Dual Shift Mode,Gray,Black,False,Yes,47500,2023
2419,Hummer,H2 Base,2005,145000,Gasoline,4-Speed A/T,Green,Black,False,Yes,22500,2023
2420,Ford,Flex Limited,2009,162000,Gasoline,6-Speed A/T,Gray,Black,True,Yes,7500,2023
2421,Porsche,718 Cayman GT4,2020,13554,Gasoline,6-Speed M/T,Blue,Black,False,Yes,124995,2023
2422,Toyota,Camry XLE,2007,59700,Gasoline,6-Speed A/T,Green,Gray,False,Yes,9500,2023
2423,Mercedes-Benz,A-Class A 220 4MATIC,2020,30930,Gasoline,7-Speed Automatic with Auto-Shift,Midnight Black,Black,False,No,28900,2023
2424,BMW,335 i,2009,51983,Gasoline,6-Speed M/T,Gray,White,False,Yes,19999,2023
2425,Chevrolet,Camaro 2SS,2022,22000,Gasoline,6-Speed M/T,Blue,Black,False,Yes,50000,2023
2426,Volkswagen,ID.4 Pro S,2023,16800,No,1-Speed A/T,Gray,Black,False,Yes,45000,2023
2427,Chevrolet,Silverado 2500 High Country,2022,16000,Diesel,A/T,Black,Black,True,Yes,73995,2023
2428,Nissan,Altima 2.5 SV,2020,22295,Gasoline,Automatic CVT,Scarlet Ember,Gray,False,No,23599,2023
2429,Bentley,Continental GT V8,2020,33000,Gasoline,A/T,Beige,Beige,False,Yes,188500,2023
2430,Toyota,Sequoia Platinum,2023,1025,Hybrid,10-Speed A/T,Black,Black,False,Yes,85000,2023
2431,Acura,TL Technology,2013,89190,Gasoline,6-Speed A/T,Gray,White,True,Yes,15499,2023
2432,Toyota,Highlander Limited,2020,53550,Gasoline,8-Speed Automatic,Blue,Gray,False,Yes,39687,2023
2433,Ford,Edge SEL,2021,56946,Gasoline,8-Speed Automatic,Silver,Ebony,False,Yes,26299,2023
2434,Jaguar,F-TYPE R,2016,11684,Gasoline,8-Speed A/T,Black,Black,False,Yes,54900,2023
2435,GMC,Yukon XL Denali,2018,45617,Gasoline,A/T,White,Gray,False,Yes,51000,2023
2436,Chevrolet,Suburban LT,2018,75466,Gasoline,6-Speed A/T,Gray,Black,False,Yes,34500,2023
2437,Maserati,Levante GTS,2021,19513,Gasoline,8-Speed Automatic,Black,Red / Black,True,Yes,84645,2023
2438,Subaru,Outback Limited,2021,15636,Gasoline,Automatic CVT,Crystal Black Silica,Black,False,No,33531,2023
2439,Mercedes-Benz,S-Class S 450,2018,69600,Gasoline,9-Speed A/T,Black,Black,False,Yes,40888,2023
2440,Mercedes-Benz,GL-Class GL 450,2011,138050,Gasoline,A/T,White,Beige,False,Yes,16500,2023
2441,Ford,F-250 Lariat,2017,132269,E85 Flex Fuel,A/T,Gray,Black,False,Yes,35900,2023
2442,Hyundai,Palisade Limited,2020,45815,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,False,Yes,37700,2023
2443,Ford,F-150 XLT,2021,25352,Gasoline,10-Speed Automatic,Gray,Black,False,Yes,48459,2023
2444,Mercedes-Benz,R-Class R 350 4MATIC,2008,120000,Gasoline,7-Speed A/T,Silver,Black,False,Yes,8995,2023
2445,Chevrolet,Camaro 2SS,2018,75151,Gasoline,6-Speed M/T,Gray,Black,True,Yes,45000,2023
2446,Jeep,Wrangler Sport,2016,74139,Gasoline,6-Speed M/T,Red,Black,False,Yes,23000,2023
2447,Chevrolet,1500 Cheyenne,1994,170443,–,A/T,Red,–,True,Yes,6000,2023
2448,Jaguar,XJ6 Vanden Plas,1995,70000,–,A/T,Gold,–,False,Yes,19000,2023
2449,BMW,550 i xDrive,2012,68500,Gasoline,Transmission w/Dual Shift Mode,Black,Black,False,Yes,17800,2023
2450,Lexus,GX 460 Luxury,2020,37366,Gasoline,6-Speed Automatic,White,–,No,No,51890,2023
2451,Tesla,Model S Long Range,2021,35315,No,1-Speed A/T,White,Black,False,Yes,66900,2023
2452,Volkswagen,Jetta 1.4T SE,2017,61000,Gasoline,A/T,White,Black,False,Yes,15995,2023
2453,Jeep,Grand Cherokee Limited,2022,12050,Gasoline,8-Speed Automatic,Bright White Clearcoat,Global Black,False,No,41599,2023
2454,Jaguar,XK8 Base,2001,150000,Gasoline,5-Speed A/T,Green,White,True,Yes,9875,2023
2455,Porsche,Macan S,2016,46200,Gasoline,Transmission w/Dual Shift Mode,Gray,Gray,True,Yes,41500,2023
2456,Mercedes-Benz,E-Class E 350,2014,88000,Gasoline,A/T,Silver,Black,False,Yes,15500,2023
2457,Mercedes-Benz,GL-Class GL 450 4MATIC,2015,47000,Gasoline,7-Speed A/T,Silver,Black,False,Yes,30089,2023
2458,Land,Rover Range Rover 3.0L Supercharged HSE,2017,50340,Gasoline,8-Speed A/T,White,Beige,True,Yes,47000,2023
2459,Mercedes-Benz,E-Class E 350 4MATIC,2010,67800,Gasoline,7-Speed A/T,Black,Black,False,Yes,13999,2023
2460,Dodge,Dakota Sport,2002,150000,Gasoline,5-Speed M/T,Black,Gray,True,Yes,5500,2023
2461,Chevrolet,Camaro ZL1,2018,13500,Gasoline,6-Speed M/T,Black,Black,True,Yes,54000,2023
2462,Hummer,H3 Base,2007,101750,Gasoline,A/T,White,Black,False,Yes,12900,2023
2463,Honda,Odyssey EX-L,2022,18385,Gasoline,10-Speed A/T,Red,Beige,False,Yes,37950,2023
2464,Nissan,350Z Touring,2008,123500,Gasoline,5-Speed A/T,Gray,Beige,True,Yes,13500,2023
2465,GMC,Savana 2500 Work Van,2017,117000,E85 Flex Fuel,6-Speed A/T,Silver,Silver,False,Yes,38000,2023
2466,Mercedes-Benz,E-Class E 350 4MATIC,2010,86121,Gasoline,7-Speed A/T,Gray,Black,False,Yes,13600,2023
2467,Lexus,GX 460 Premium,2020,22466,Gasoline,6-Speed A/T,White,Black,False,Yes,45900,2023
2468,Nissan,Titan XD SV,2017,80000,Gasoline,7-Speed A/T,Silver,Black,False,Yes,23800,2023
2469,Chrysler,300 Touring,2020,23152,Gasoline,8-Speed A/T,White,White,False,Yes,28250,2023
2470,Dodge,Charger R/T,2006,91300,Gasoline,5-Speed A/T,Yellow,–,False,Yes,9200,2023
2471,Nissan,Pathfinder SL,2020,45000,Gasoline,CVT Transmission,Black,Black,False,Yes,28999,2023
2472,Rivian,R1S Launch Edition,2023,1885,No,1-Speed A/T,Green,White,False,Yes,93500,2023
2473,Ford,Explorer Platinum,2018,73049,Gasoline,6-Speed Automatic,Gray,Ebony Black,True,Yes,30510,2023
2474,Nissan,Titan SV,2021,7250,Gasoline,9-Speed A/T,Black,Black,False,Yes,38000,2023
2475,Jaguar,E-PACE S,2019,44000,Gasoline,A/T,Black,Black,False,Yes,29000,2023
2476,Ford,F-150 FX4,2014,85500,Gasoline,Transmission w/Dual Shift Mode,Black,Black,False,Yes,26900,2023
2477,GMC,Acadia Denali,2021,18083,Gasoline,9-Speed Automatic,Ebony Twilight Metallic,Jet Black,False,Yes,43999,2023
2478,Lamborghini,Murcielago Base,2005,22703,Gasoline,M/T,Black,Black,False,Yes,220000,2023
2479,Chevrolet,Camaro 1LT,2011,111000,Gasoline,A/T,Blue,Black,False,Yes,10900,2023
2480,GMC,Acadia SLT-2,2013,115000,Gasoline,6-Speed A/T,White,Brown,False,Yes,14000,2023
2481,Chevrolet,Malibu Premier,2021,33400,Gasoline,A/T,White,Black,False,Yes,28000,2023
2482,Toyota,Sequoia SR5,2007,136000,Gasoline,A/T,Black,Beige,False,Yes,12500,2023
2483,Lexus,IS 350 F Sport,2021,26800,Gasoline,8-Speed A/T,Black,Red,False,Yes,44000,2023
2484,Tesla,Model Y Performance,2022,30000,No,A/T,White,White,False,Yes,51999,2023
2485,Dodge,Challenger SRT8,2008,251634,Gasoline,A/T,Silver,Black,False,Yes,10500,2023
2486,Chrysler,300 Touring,2005,119000,Gasoline,A/T,Blue,Beige,False,Yes,3500,2023
2487,Cadillac,Escalade Sport Platinum,2021,28121,Gasoline,10-Speed Automatic,Black Raven,Jet Black,False,No,89000,2023
2488,Chrysler,Town & Country Touring,2009,111000,Gasoline,A/T,Blue,Gray,False,Yes,7900,2023
2489,Mazda,CX-5 Touring,2016,116500,Gasoline,6-Speed Automatic,Blue Reflex Mica,Black,False,Yes,14311,2023
2490,Acura,TL 3.2,2005,199296,Gasoline,A/T,Black,Gray,False,Yes,4900,2023
2491,Chevrolet,Corvette Z06 w/2LZ,2023,202,Gasoline,Transmission w/Dual Shift Mode,White,Red,False,Yes,179000,2023
2492,Tesla,Model Y Performance,2021,11200,No,1-Speed A/T,White,Black,False,Yes,47500,2023
2493,Volvo,XC40 T5 Momentum,2020,56536,Gasoline,8-Speed Automatic,White,Charcoal,False,No,26599,2023
2494,Chevrolet,Camaro 2SS,2016,49600,Gasoline,8-Speed A/T,Blue,Black,False,Yes,32500,2023
2495,Acura,TLX Type S PMC Edition,2023,13600,Gasoline,10-Speed A/T,Blue,White,False,Yes,65000,2023
2496,Volkswagen,Eos 2.0T,2007,59700,Gasoline,6-Speed A/T,Blue,White,False,Yes,10000,2023
2497,Dodge,Charger R/T Scat Pack,2018,19000,Gasoline,Transmission w/Dual Shift Mode,Purple,Gray,False,Yes,44888,2023
2498,Chevrolet,Corvette Z06,2002,17300,Gasoline,6-Speed M/T,Black,Black,False,Yes,33999,2023
2499,Mercedes-Benz,CLA-Class CLA 250,2014,91140,Gasoline,7-Speed A/T,Gray,Black,False,Yes,13500,2023
2500,BMW,M5 Base,2015,33000,Gasoline,7-Speed A/T,Gray,Black,False,Yes,65000,2023
2501,Jeep,Wrangler Unlimited Sport,2019,52775,Gasoline,8-Speed A/T,Gray,Black,False,Yes,39799,2023
2502,Mitsubishi,Lancer Sportback ES,2011,113000,Gasoline,5-Speed M/T,White,Black,False,Yes,5800,2023
2503,Porsche,Macan Base,2022,13000,Gasoline,A/T,Black,Beige,False,Yes,60000,2023
2504,Mercedes-Benz,CLK-Class CLK 350,2009,77925,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,False,Yes,16500,2023
2505,Dodge,Challenger SRT8,2011,106500,–,5-Speed A/T,White,White,True,Yes,22500,2023
2506,Mazda,Mazda3 Grand Touring,2018,15175,Gasoline,6-Speed Automatic,Snowflake White Pearl Metallic,Parchment,True,No,19212,2023
2507,Audi,A3 2.0T Premium,2017,137000,Gasoline,7-Speed A/T,White,Gray,False,Yes,10995,2023
2508,BMW,528 i,2015,111000,Gasoline,8-Speed A/T,Gray,–,True,Yes,15000,2023
2509,Land,Rover Range Rover 3.0L V6 Supercharged HSE,2019,49208,Gasoline,Transmission w/Dual Shift Mode,Black,Black,False,Yes,62425,2023
2510,Audi,S5 3.0T Prestige,2018,44000,Gasoline,8-Speed A/T,Gray,Black,False,Yes,39000,2023
2511,Porsche,718 Boxster Base,2017,26000,Gasoline,A/T,Gray,Black,False,Yes,45500,2023
2512,Chevrolet,Corvette Stingray w/2LT,2020,1800,Gasoline,8-Speed A/T,Blue,Black,False,Yes,76000,2023
2513,Lamborghini,Urus Pearl Capsule,2021,3771,Gasoline,Automatic,Grigio Nimbus,Bianco Polar,False,No,259991,2023
2514,Maserati,Quattroporte S,2012,50000,Gasoline,6-Speed A/T,White,Black,False,Yes,26497,2023
2515,Subaru,Impreza 2.0i,2018,93000,Gasoline,CVT Transmission,Silver,Black,True,Yes,16000,2023
2516,Mercedes-Benz,AMG GT C,2020,15000,Gasoline,7-Speed A/T,Gray,Black,False,Yes,129000,2023
2517,Mazda,Mazda6 i Touring,2016,119500,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,False,Yes,15000,2023
2518,Porsche,Macan S,2016,50000,Gasoline,7-Speed A/T,Blue,Red,False,Yes,36000,2023
2519,Porsche,Panamera 4,2011,85000,Gasoline,A/T,Gray,Beige,No,No,21500,2023
2520,Genesis,G70 3.3T Advanced,2019,48000,Gasoline,8-Speed A/T,Black,Black,False,Yes,29999,2023
2521,Jeep,Wrangler Sport,2021,11756,Gasoline,Automatic,Granite Crystal Metallic Clearcoat,Black,True,No,33400,2023
2522,Audi,Q5 2.0T Premium Plus,2018,50400,Gasoline,Transmission w/Dual Shift Mode,White,Beige,False,Yes,28500,2023
2523,BMW,335 i xDrive,2012,153600,Gasoline,6-Speed M/T,Black,Black,False,Yes,17500,2023
2524,Land,Rover Range Rover P530 SE,2023,1869,Gasoline,Automatic,Eiger Grey,Deep Garnet,False,Yes,164725,2023
2525,Dodge,Durango SRT 392,2022,31917,Gasoline,8-Speed A/T,Gray,Black,False,Yes,64683,2023
2526,BMW,M3 Base,2016,56235,Gasoline,6-Speed M/T,Orange,Orange,False,Yes,50500,2023
2527,Ford,Fiesta ST,2019,28724,Gasoline,6-Speed M/T,Gray,Black,True,Yes,18300,2023
2528,Lincoln,MKS Base,2015,124400,Gasoline,6-Speed A/T,White,Black,True,Yes,9500,2023
2529,Chevrolet,Tahoe Premier,2020,137000,Gasoline,6-Speed A/T,Black,Black,False,Yes,46000,2023
2530,Ferrari,F430 Berlinetta,2005,38686,Gasoline,Transmission w/Dual Shift Mode,White,Red,False,Yes,99999,2023
2531,Ford,F-250 Platinum,2022,6600,Gasoline,10-Speed A/T,Blue,Black,True,Yes,72900,2023
2532,Mercedes-Benz,SLK-Class SLK280 Roadster,2007,67200,Gasoline,A/T,Silver,Black,False,Yes,11500,2023
2533,Porsche,Macan,2021,16554,Gasoline,Automatic,White,Beige,False,No,51698,2023
2534,BMW,X5 PHEV xDrive45e,2023,15736,Plug-In Hybrid,8-Speed A/T,Blue,Brown,False,Yes,67900,2023
2535,Mercedes-Benz,E-Class E500,2005,153460,Gasoline,A/T,Gold,Gold,True,Yes,5800,2023
2536,Acura,TL 3.7,2012,70000,Gasoline,A/T,Black,Black,True,Yes,15051,2023
2537,Hyundai,Equus Signature,2011,143898,Gasoline,6-Speed A/T,Gray,Brown,False,Yes,9950,2023
2538,Mercedes-Benz,SL-Class SL500 Roadster,2003,26190,Gasoline,A/T,Gold,Beige,False,Yes,22000,2023
2539,Toyota,Land Cruiser Base,2000,209193,Gasoline,A/T,Black,Beige,False,Yes,15900,2023
2540,RAM,2500 Big Horn,2018,27839,Gasoline,6-Speed Automatic,Granite Crystal Clearcoat Metallic,Diesel Gray / Black,False,Yes,41688,2023
2541,Chevrolet,Silverado 2500 WT,2018,141195,E85 Flex Fuel,6-Speed Automatic,Summit White,Dark Ash,No,No,28499,2023
2542,Porsche,Macan S,2022,20250,Gasoline,7-Speed A/T,White,Beige,False,Yes,68500,2023
2543,Jeep,Grand Cherokee L Limited,2022,18333,Gasoline,8-Speed Automatic,Velvet Red Pearlcoat,Global Black,False,No,41599,2023
2544,Mercedes-Benz,E-Class E 350,2014,35000,Gasoline,7-Speed A/T,Red,Beige,False,Yes,29998,2023
2545,Dodge,Magnum Base,2006,133255,Gasoline,A/T,Silver,Gray,False,Yes,4000,2023
2546,Porsche,Macan Turbo,2021,14526,Gasoline,Automatic,Black,–,False,No,79998,2023
2547,Mercedes-Benz,E-Class E 550,2014,43690,Gasoline,A/T,Black,Black,False,Yes,23500,2023
2548,Porsche,Macan S,2020,29136,Gasoline,Automatic,White,Red,False,No,58598,2023
2549,Cadillac,XT5 Luxury,2017,72060,Gasoline,8-Speed Automatic,Stellar Black Metallic,Shara Beige,False,No,24590,2023
2550,Toyota,Tundra Platinum,2023,8800,Gasoline,A/T,Silver,Black,False,Yes,68500,2023
2551,Nissan,Versa 1.6 SL,2015,85768,Gasoline,CVT Transmission,White,Black,True,Yes,8250,2023
2552,Mercedes-Benz,AMG GT 53 Base,2022,2235,Hybrid,Transmission w/Dual Shift Mode,Gray,Red,False,Yes,110000,2023
2553,Buick,Enclave Avenir,2019,121521,Gasoline,9-Speed Automatic,Dark Slate Metallic,Ebony / Ebony Accents,False,Yes,26772,2023
2554,Porsche,911 GT3,2015,23700,Gasoline,Transmission w/Dual Shift Mode,Black,Black,False,Yes,144940,2023
2555,BMW,328 i,2013,124000,Gasoline,A/T,White,Beige,False,Yes,11900,2023
2556,Acura,ILX Premium Package,2018,32260,Gasoline,A/T,Black,Black,False,Yes,20999,2023
2557,Lexus,GX 460 Base,2015,92000,Gasoline,6-Speed A/T,Black,Black,False,Yes,28000,2023
2558,Toyota,Land Cruiser Base,2010,269885,Gasoline,6-Speed A/T,Black,Beige,True,Yes,22500,2023
2559,Chevrolet,Corvette Base,2008,51855,Gasoline,6-Speed A/T,Red,Red,False,Yes,35900,2023
2560,Mazda,Mazda6 i Touring,2015,124000,Gasoline,6-Speed M/T,White,Beige,True,Yes,12900,2023
2561,Jaguar,F-TYPE R,2015,26000,Gasoline,8-Speed A/T,Blue,Red,False,Yes,52500,2023
